Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397577979852222,0,0,0,0,1,Target-0-100-20_1,14896162,-100,0,5,100,0,5,-49,67135,-3,012843,False,149,7126,10
638397577979962608,0,0,0,0,1,Target-0-100-20_1,15006548,-100,0,5,100,0,5,-33,56172,-3,012843,False,133,6079,10
638397577980073005,0,0,0,0,1,Target-0-100-20_1,15116945,-100,0,5,100,0,5,-20,13703,-3,012843,False,120,1884,10
638397577980183402,0,0,0,0,1,Target-0-100-20_1,15227342,-100,0,5,100,0,5,-4,027396,-3,012843,False,104,0867,10
638397577980308881,0,0,0,0,1,Target-0-100-20_1,15352821,-100,0,5,100,0,5,13,42469,-4,304037,False,86,7085,10
638397577980409164,0,0,0,0,1,Target-0-100-20_1,15453104,-100,0,5,100,0,5,26,84937,-4,304037,False,73,3082,10
638397577980517939,0,0,0,0,1,Target-0-100-20_1,15561879,-100,0,5,100,0,5,44,3015,-5,595226,False,56,03101,10
638397577980618225,0,0,0,0,1,Target-0-100-20_1,15662165,-100,0,5,100,0,5,57,72619,-5,595226,False,42,71096,10
638397577980742285,0,0,0,0,1,Target-0-100-20_1,15786225,-100,0,5,100,0,5,71,15088,-5,595226,False,29,48599,10
638397577980847740,0,0,0,0,1,Target-0-100-20_1,15891680,-100,0,5,100,0,5,81,89056,-5,595226,False,19,10768,10
638397577980965372,0,0,0,0,1,Target-0-100-20_1,16009312,-100,0,5,100,0,5,93,9728,-6,886416,True,9,533429,10
638397577981075797,0,0,0,0,2,Target-0-100-20_2,16119737,-100,0,5,100,0,5,106,055,-8,177703,True,10,5814,10
638397577981186741,0,0,0,0,2,Target-0-100-20_2,16230681,100,0,5,-100,0,5,119,4797,-9,468896,False,219,706,10
638397577981301995,0,0,0,0,2,Target-0-100-20_2,16345935,100,0,5,-100,0,5,131,562,-10,76009,False,231,8356,10
638397577981407789,0,0,0,0,2,Target-0-100-20_2,16451729,100,0,5,-100,0,5,138,2743,-10,76009,False,238,5402,10
638397577981518665,0,0,0,0,2,Target-0-100-20_2,16562605,100,0,5,-100,0,5,142,3016,-10,76009,False,242,5631,10
638397577981631548,0,0,0,0,2,Target-0-100-20_2,16675488,100,0,5,-100,0,5,142,3016,-10,76009,False,242,5631,10
638397577981747928,0,0,0,0,2,Target-0-100-20_2,16791868,100,0,5,-100,0,5,140,9592,-12,05137,False,241,2859,10
638397577981853227,0,0,0,0,2,Target-0-100-20_2,16897167,100,0,5,-100,0,5,136,9318,-12,05137,False,237,264,10
638397577981969219,0,0,0,0,2,Target-0-100-20_2,17013159,100,0,5,-100,0,5,130,2194,-13,34256,False,230,6352,10
638397577982080174,0,0,0,0,2,Target-0-100-20_2,17124114,100,0,5,-100,0,5,116,7947,-14,63376,False,217,3223,10
638397577982190498,0,0,0,0,2,Target-0-100-20_2,17234438,100,0,5,-100,0,5,100,6851,-14,63376,False,201,255,10
638397577982301892,0,0,0,0,2,Target-0-100-20_2,17345832,100,0,5,-100,0,5,76,52067,-14,63376,False,177,1682,10
638397577982409449,0,0,0,0,2,Target-0-100-20_2,17453389,100,0,5,-100,0,5,44,3015,-14,63376,False,145,0929,10
638397577982519814,0,0,0,0,2,Target-0-100-20_2,17563754,100,0,5,-100,0,5,-5,369895,-12,05137,False,95,45885,10
638397577982620558,0,0,0,0,2,Target-0-100-20_2,17664498,100,0,5,-100,0,5,-55,04119,-9,468896,False,46,05077,10
638397577982746233,0,0,0,0,2,Target-0-100-20_2,17790173,100,0,5,-100,0,5,-116,7948,-9,468896,False,19,53058,10
638397577982852228,0,0,0,0,2,Target-0-100-20_2,17896168,100,0,5,-100,0,5,-157,0688,-9,468896,False,57,933,10
638397577982963497,0,0,0,0,2,Target-0-100-20_2,18007437,100,0,5,-100,0,5,-185,2607,-14,63376,False,86,59341,10
638397577983079110,0,0,0,0,2,Target-0-100-20_2,18123050,100,0,5,-100,0,5,-197,3429,-18,50742,False,99,1813,10
638397577983185183,0,0,0,0,2,Target-0-100-20_2,18229123,100,0,5,-100,0,5,-197,3429,-21,0898,False,99,70841,10
638397577983300656,0,0,0,0,2,Target-0-100-20_2,18344596,100,0,5,-100,0,5,-197,3429,-21,0898,False,99,70841,10
638397577983403823,0,0,0,0,2,Target-0-100-20_2,18447763,100,0,5,-100,0,5,-193,3156,-22,38099,False,96,07983,10
638397577983515912,0,0,0,0,2,Target-0-100-20_2,18559852,100,0,5,-100,0,5,-178,5484,-22,38099,False,81,8131,10
638397577983620449,0,0,0,0,2,Target-0-100-20_2,18664389,100,0,5,-100,0,5,-153,0414,-22,38099,False,57,7662,10
638397577983741492,0,0,0,0,2,Target-0-100-20_2,18785432,100,0,5,-100,0,5,-103,3701,-19,79861,True,20,57647,10
638397577983846784,0,0,0,0,2,Target-0-100-20_2,18890724,100,0,5,-100,0,5,-51,0138,-15,92494,False,51,6665,10
638397577983967763,0,0,0,0,2,Target-0-100-20_2,19011703,100,0,5,-100,0,5,17,45214,-14,63376,False,118,4231,10
638397577984083133,0,0,0,0,2,Target-0-100-20_2,19127073,100,0,5,-100,0,5,80,54811,-12,05137,False,180,9839,10
638397577984187992,0,0,0,0,2,Target-0-100-20_2,19231932,100,0,5,-100,0,5,124,8496,-10,76009,False,225,1314,10
638397577984293994,0,0,0,0,2,Target-0-100-20_2,19337934,100,0,5,-100,0,5,161,0962,-9,468896,False,261,2865,10
638397577984404378,0,0,0,0,2,Target-0-100-20_2,19448318,100,0,5,-100,0,5,189,288,-9,468896,False,289,4597,10
638397577984529849,0,0,0,0,2,Target-0-100-20_2,19573789,100,0,5,-100,0,5,202,7127,-9,468896,False,302,8768,10
638397577984630981,0,0,0,0,2,Target-0-100-20_2,19674921,100,0,5,-100,0,5,205,3977,-10,76009,False,305,6053,10
638397577984737125,0,0,0,0,2,Target-0-100-20_2,19781065,100,0,5,-100,0,5,202,7127,-10,76009,False,302,9221,10
638397577984862833,0,0,0,0,2,Target-0-100-20_2,19906773,100,0,5,-100,0,5,193,3155,-12,05137,False,293,5839,10
638397577984963515,0,0,0,0,2,Target-0-100-20_2,20007455,100,0,5,-100,0,5,175,8634,-13,34256,False,276,2104,10
638397577985079592,0,0,0,0,2,Target-0-100-20_2,20123532,100,0,5,-100,0,5,144,9866,-12,05137,False,245,3079,10
638397577985184946,0,0,0,0,2,Target-0-100-20_2,20228886,100,0,5,-100,0,5,108,7399,-8,177703,False,208,9202,10
638397577985300347,0,0,0,0,2,Target-0-100-20_2,20344287,100,0,5,-100,0,5,59,06864,-3,012843,False,159,1074,10
638397577985407957,0,0,0,0,2,Target-0-100-20_2,20451897,100,0,5,-100,0,5,12,08224,-0,4303669,False,112,0861,10
638397577985520206,0,0,0,0,2,Target-0-100-20_2,20564146,100,0,5,-100,0,5,-49,67135,4,734497,False,50,50648,10
638397577985621084,0,0,0,0,2,Target-0-100-20_2,20665024,100,0,5,-100,0,5,-99,3427,7,316876,True,6,848492,10
638397577985750359,0,0,0,0,2,Target-0-100-20_2,20794299,100,0,5,-100,0,5,-143,6442,8,608066,False,44,39092,10
638397577985845793,0,0,0,0,2,Target-0-100-20_2,20889733,100,0,5,-100,0,5,-162,4387,7,316876,False,62,80971,10
638397577985961871,0,0,0,0,2,Target-0-100-20_2,21005811,100,0,5,-100,0,5,-165,1236,4,734497,False,65,26115,10
638397577986082296,0,0,0,0,2,Target-0-100-20_2,21126236,100,0,5,-100,0,5,-162,4387,4,734497,False,62,58212,10
638397577986182639,0,0,0,0,2,Target-0-100-20_2,21226579,100,0,5,-100,0,5,-151,6989,3,44321,False,51,78264,10
638397577986303085,0,0,0,0,2,Target-0-100-20_2,21347025,100,0,5,-100,0,5,-127,5345,4,734497,False,27,85822,10
638397577986398934,0,0,0,0,2,Target-0-100-20_2,21442874,100,0,5,-100,0,5,-89,94541,7,316876,False,12,14761,10
638397577986520078,0,0,0,0,2,Target-0-100-20_2,21564018,100,0,5,-100,0,5,-33,56172,9,899255,False,67,09985,10
638397577986629581,0,0,0,0,2,Target-0-100-20_2,21673521,100,0,5,-100,0,5,16,10958,12,48173,False,116,7262,10
638397577986743182,0,0,0,0,2,Target-0-100-20_2,21787122,100,0,5,-100,0,5,83,233,12,48173,False,183,6243,10
638397577986850753,0,0,0,0,2,Target-0-100-20_2,21894693,100,0,5,-100,0,5,132,9044,12,48173,False,233,2124,10
638397577986961587,0,0,0,0,2,Target-0-100-20_2,22005527,100,0,5,-100,0,5,189,288,12,48173,False,289,536,10
638397577987082727,0,0,0,0,2,Target-0-100-20_2,22126667,100,0,5,-100,0,5,229,5621,12,48173,False,329,7799,10
638397577987188093,0,0,0,0,2,Target-0-100-20_2,22232033,100,0,5,-100,0,5,252,3841,11,19054,False,352,5463,10
638397577987303557,0,0,0,0,2,Target-0-100-20_2,22347497,100,0,5,-100,0,5,265,8088,9,899255,False,365,9296,10
638397577987405930,0,0,0,0,2,Target-0-100-20_2,22449870,100,0,5,-100,0,5,267,1513,8,608066,False,367,2408,10
638397577987518672,0,0,0,0,2,Target-0-100-20_2,22562612,100,0,5,-100,0,5,261,7814,7,316876,False,361,8456,10
638397577987633234,0,0,0,0,2,Target-0-100-20_2,22677174,100,0,5,-100,0,5,248,3567,4,734497,False,348,3824,10
638397577987743772,0,0,0,0,2,Target-0-100-20_2,22787712,100,0,5,-100,0,5,217,4799,-0,4303669,False,317,4812,10
638397577987845379,0,0,0,0,2,Target-0-100-20_2,22889319,100,0,5,-100,0,5,179,8908,-1,721653,False,279,8996,10
638397577987965758,0,0,0,0,2,Target-0-100-20_2,23009698,100,0,5,-100,0,5,118,1373,-0,4303669,False,218,1393,10
638397577988071580,0,0,0,0,2,Target-0-100-20_2,23115520,100,0,5,-100,0,5,57,72619,2,152012,False,157,7348,10
638397577988188039,0,0,0,0,2,Target-0-100-20_2,23231979,100,0,5,-100,0,5,-14,76713,8,608066,False,85,61765,10
638397577988298948,0,0,0,0,2,Target-0-100-20_2,23342888,100,0,5,-100,0,5,-80,54811,9,899255,False,21,60375,10
638397577988405389,0,0,0,0,2,Target-0-100-20_2,23449329,100,0,5,-100,0,5,-122,1646,9,899255,False,24,07523,10
