Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397578970722458,0,0,0,0,0,Target-0-100-20_0,16323589,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578970839920,0,0,0,0,0,Target-0-100-20_0,16441051,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578970950776,0,0,0,0,0,Target-0-100-20_0,16551907,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971061930,0,0,0,0,0,Target-0-100-20_0,16663061,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971172288,0,0,0,0,0,Target-0-100-20_0,16773419,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971276259,0,0,0,0,0,Target-0-100-20_0,16877390,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971396827,0,0,0,0,0,Target-0-100-20_0,16997958,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971502252,0,0,0,0,0,Target-0-100-20_0,17103383,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971615935,0,0,0,0,0,Target-0-100-20_0,17217066,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971731586,0,0,0,0,0,Target-0-100-20_0,17332717,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971836973,0,0,0,0,0,Target-0-100-20_0,17438104,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578971950031,0,0,0,0,0,Target-0-100-20_0,17551162,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972059620,0,0,0,0,0,Target-0-100-20_0,17660751,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972164722,0,0,0,0,0,Target-0-100-20_0,17765853,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972285673,0,0,0,0,0,Target-0-100-20_0,17886804,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972396017,0,0,0,0,0,Target-0-100-20_0,17997148,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972506526,0,0,0,0,0,Target-0-100-20_0,18107657,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972619577,0,0,0,0,0,Target-0-100-20_0,18220708,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972726793,0,0,0,0,0,Target-0-100-20_0,18327924,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972840154,0,0,0,0,0,Target-0-100-20_0,18441285,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578972950578,0,0,0,0,0,Target-0-100-20_0,18551709,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973061061,0,0,0,0,0,Target-0-100-20_0,18662192,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973166609,0,0,0,0,0,Target-0-100-20_0,18767740,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973257024,0,0,0,0,0,Target-0-100-20_0,18858155,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973397462,0,0,0,0,0,Target-0-100-20_0,18998593,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973502812,0,0,0,0,0,Target-0-100-20_0,19103943,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973618812,0,0,0,0,0,Target-0-100-20_0,19219943,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973729785,0,0,0,0,0,Target-0-100-20_0,19330916,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973841397,0,0,0,0,0,Target-0-100-20_0,19442528,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578973951743,0,0,0,0,0,Target-0-100-20_0,19552874,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974057293,0,0,0,0,0,Target-0-100-20_0,19658424,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974168183,0,0,0,0,0,Target-0-100-20_0,19769314,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974283618,0,0,0,0,0,Target-0-100-20_0,19884749,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974394179,0,0,0,0,0,Target-0-100-20_0,19995310,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974509091,0,0,0,0,0,Target-0-100-20_0,20110222,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974616866,0,0,0,0,0,Target-0-100-20_0,20217997,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974732452,0,0,0,0,0,Target-0-100-20_0,20333583,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974839360,0,0,0,0,0,Target-0-100-20_0,20440491,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578974944716,0,0,0,0,0,Target-0-100-20_0,20545847,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975060647,0,0,0,0,0,Target-0-100-20_0,20661778,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975176806,0,0,0,0,0,Target-0-100-20_0,20777937,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975282730,0,0,0,0,0,Target-0-100-20_0,20883861,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975398350,0,0,0,0,0,Target-0-100-20_0,20999481,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975508867,0,0,0,0,0,Target-0-100-20_0,21109998,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975619215,0,0,0,0,0,Target-0-100-20_0,21220346,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975719589,0,0,0,0,0,Target-0-100-20_0,21320720,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975840444,0,0,0,0,0,Target-0-100-20_0,21441575,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578975955831,0,0,0,0,0,Target-0-100-20_0,21556962,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976061127,0,0,0,0,0,Target-0-100-20_0,21662258,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976171661,0,0,0,0,0,Target-0-100-20_0,21772792,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976277169,0,0,0,0,0,Target-0-100-20_0,21878300,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976396442,0,0,0,0,0,Target-0-100-20_0,21997573,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976510530,0,0,0,0,0,Target-0-100-20_0,22111661,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976616030,0,0,0,0,0,Target-0-100-20_0,22217161,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976718657,0,0,0,0,0,Target-0-100-20_0,22319788,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976834613,0,0,0,0,0,Target-0-100-20_0,22435744,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578976948714,0,0,0,0,0,Target-0-100-20_0,22549845,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
